Area Codes;lsoanm;All Ages;0-15;Working.age;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90
E01003672;Redbridge 007E;1,741;353;1178;37;36;33;21;30;24;16;24;10;20;11;19;17;16;19;20;19;13;15;11;9;9;15;12;25;36;45;47;51;43;48;55;52;53;47;34;34;44;27;26;22;19;30;23;21;24;16;15;21;11;17;26;22;29;17;17;13;4;8;9;6;12;12;9;5;4;10;3;6;14;6;15;3;6;6;6;7;10;7;11;7;5;10;8;8;11;6;6;5;6;24
E01003673;Redbridge 007F;1,874;320;1353;33;29;24;21;30;23;14;23;15;12;14;14;18;16;13;21;19;14;16;24;8;17;14;31;23;36;24;38;29;25;32;49;43;61;65;35;42;44;42;37;39;36;24;32;35;28;28;34;32;25;26;15;23;21;16;32;25;13;13;14;14;11;14;17;18;15;11;15;18;6;15;15;9;4;9;7;7;13;11;6;2;8;5;3;2;7;0;1;0;2;10
E01003674;Redbridge 007G;2,444;463;1759;45;37;52;45;40;27;30;24;28;21;24;26;14;15;17;18;12;11;14;10;23;20;40;33;48;39;72;49;81;57;88;59;86;73;66;54;61;57;64;48;43;40;34;38;37;28;24;27;32;24;25;26;18;23;24;14;21;13;18;20;8;18;8;15;16;14;15;16;19;9;5;7;14;6;6;3;5;5;6;5;7;13;7;9;2;9;3;9;5;5;18
E01003707;Redbridge 008A;1,333;258;848;17;14;15;11;15;17;13;15;21;17;12;16;21;16;13;25;22;22;23;13;14;10;17;19;20;21;12;20;14;18;15;12;16;11;24;11;8;10;18;15;14;27;19;17;15;16;17;16;28;15;22;17;28;25;15;20;18;12;14;30;23;15;10;14;16;18;9;11;17;13;13;11;12;9;10;7;8;10;12;9;7;8;5;11;4;4;4;3;2;1;9
E01003708;Redbridge 008B;1,572;363;1001;27;18;26;21;25;22;15;25;30;24;21;30;26;20;15;18;24;37;21;18;17;15;26;25;18;16;17;26;19;18;23;24;10;16;29;21;24;30;16;25;24;26;21;18;17;20;23;26;16;23;30;26;26;30;34;15;15;12;12;19;12;13;8;8;12;12;12;7;10;10;7;10;18;8;7;4;10;11;7;7;9;6;2;4;8;7;4;5;2;6;15
E01003709;Redbridge 008C;1,704;350;1028;21;19;17;25;21;21;23;28;22;27;22;22;20;23;21;18;27;21;25;21;18;19;23;24;21;24;13;11;21;10;19;19;18;17;23;26;25;17;24;15;21;25;18;30;18;24;24;20;20;25;34;25;22;14;21;22;29;19;30;13;22;22;9;25;15;10;10;21;22;19;8;11;19;18;11;14;16;17;10;10;14;13;9;7;9;6;17;11;7;7;10
E01003710;Redbridge 008D;1,488;251;967;13;13;11;12;12;14;19;9;11;19;20;17;25;9;32;15;25;22;30;13;10;17;17;20;23;33;22;29;24;18;18;17;11;19;8;15;16;15;18;17;17;14;17;20;16;19;19;10;17;21;18;26;29;12;25;26;28;25;32;24;20;26;23;7;19;22;14;17;16;10;18;10;10;16;6;8;13;8;8;5;10;8;4;12;7;6;6;7;9;4;16
E01003759;Redbridge 009A;1,520;286;997;19;17;26;13;21;29;15;22;20;16;16;20;17;15;7;13;20;10;15;18;15;6;13;9;15;15;17;9;17;17;19;30;24;13;26;22;23;21;28;20;28;27;33;25;19;28;24;31;22;40;28;20;26;23;26;14;22;15;19;20;15;23;19;12;16;12;9;12;19;14;15;11;13;10;11;11;22;8;17;10;7;2;6;8;5;2;0;2;1;0;10
E01003760;Redbridge 009B;1,915;422;1293;32;41;21;25;32;19;30;25;29;24;26;24;25;22;18;29;24;21;26;18;22;24;30;29;33;34;21;30;21;37;44;32;31;29;35;44;33;28;26;35;30;30;30;30;33;23;16;29;26;27;31;27;24;21;26;25;21;23;17;19;16;22;13;15;12;19;15;12;11;12;11;8;14;10;7;9;7;5;2;5;9;6;4;6;6;1;3;5;2;3;8
E01003761;Redbridge 009C;1,891;588;1205;40;30;30;37;45;32;43;39;40;30;30;35;45;44;35;33;17;28;26;14;14;12;18;10;15;26;23;27;22;28;25;30;33;22;37;27;35;30;35;33;34;39;30;41;25;32;31;23;29;38;45;22;23;22;22;27;20;17;16;12;11;13;12;17;17;11;8;6;12;7;6;5;7;3;3;4;4;2;1;1;2;3;4;2;1;0;0;2;0;0;4
E01003762;Redbridge 009D;1,692;342;1142;24;22;29;28;14;32;18;24;24;17;18;18;19;20;20;15;17;16;27;16;10;14;11;12;19;26;15;21;25;21;22;30;32;21;24;32;32;37;29;21;32;32;24;43;36;27;33;32;24;21;19;29;27;28;25;32;14;21;19;21;13;11;15;15;19;18;11;11;23;13;11;9;6;11;5;8;9;13;6;6;11;5;0;3;4;0;9;6;2;5;3
E01003763;Redbridge 009E;2,003;453;1280;30;23;23;33;34;24;30;35;39;26;25;26;24;23;29;29;25;29;25;21;12;15;22;21;21;25;34;28;28;28;41;29;25;35;36;36;29;32;23;24;37;31;19;31;36;16;20;30;32;37;26;26;20;35;25;20;14;21;18;19;21;32;31;20;19;19;14;22;14;14;14;14;14;11;9;5;16;6;10;15;7;6;7;10;9;8;1;2;4;4;15
E01003764;Redbridge 009F;2,153;427;1517;49;40;33;29;40;28;25;22;25;25;16;28;20;21;12;14;21;19;15;14;14;19;22;23;41;37;32;45;38;47;56;66;57;65;71;59;35;40;39;46;37;44;25;30;31;40;34;29;24;28;26;18;18;19;22;20;12;16;19;20;21;16;16;16;15;18;13;18;15;9;9;9;9;11;9;7;5;13;4;6;5;10;4;5;3;3;3;5;2;2;12
E01003765;Redbridge 009G;1,837;357;1315;35;17;25;17;33;29;25;29;13;16;16;15;17;19;24;27;23;20;17;14;26;18;23;47;36;34;29;34;40;33;40;41;47;28;39;45;38;34;33;26;37;30;30;28;36;24;36;31;25;27;33;24;14;17;17;19;12;23;20;13;15;8;7;13;11;9;8;14;9;8;16;13;8;6;1;6;12;6;9;5;5;8;1;4;3;4;4;0;1;1;4
E01003705;Redbridge 010A;2,339;539;1524;34;41;39;30;30;43;34;28;38;32;32;36;39;25;28;30;42;38;40;28;27;28;20;30;25;25;23;29;21;46;27;44;33;38;37;31;36;44;33;34;49;51;44;28;39;31;36;32;51;35;23;19;33;24;26;18;32;22;27;21;11;24;27;21;21;21;16;27;10;11;9;13;11;11;10;13;11;6;13;13;10;8;8;7;8;7;8;7;5;4;9
E01003706;Redbridge 010B;1,720;423;1015;31;29;17;23;25;29;33;31;31;30;28;23;23;26;23;21;22;17;22;13;13;19;14;28;17;26;16;25;21;17;26;26;31;32;32;25;18;18;23;34;18;24;26;32;13;20;30;28;29;23;19;22;19;18;23;16;22;12;12;14;7;18;10;13;12;14;10;14;13;16;13;11;15;19;10;7;8;11;12;10;11;11;7;8;10;3;4;5;16;9;15
E01003711;Redbridge 010C;1,882;377;1126;18;28;33;30;22;18;18;22;26;16;28;21;30;15;24;28;25;18;22;15;13;16;17;23;28;31;22;21;24;22;19;29;26;28;39;38;27;33;36;34;16;35;19;24;14;33;22;24;23;28;19;33;22;22;19;13;12;19;18;19;21;27;12;14;12;14;18;15;26;14;13;13;18;14;11;13;18;10;21;18;12;13;12;15;11;11;8;6;6;8;41
E01003712;Redbridge 010D;1,419;311;915;13;13;20;14;19;23;16;21;20;16;27;13;26;20;26;24;22;17;12;19;18;19;20;27;23;22;11;19;21;20;21;17;14;17;15;17;24;14;16;20;24;21;19;22;18;21;26;12;21;22;26;17;20;13;22;22;18;17;19;13;23;17;20;11;6;13;9;6;10;7;13;11;4;6;8;9;3;8;7;14;6;8;7;6;8;4;3;3;5;0;15
E01003646;Redbridge 012A;1,954;426;1264;40;27;27;44;19;27;20;25;24;25;26;23;27;29;21;22;25;19;25;8;17;26;33;31;46;29;36;54;45;35;37;29;37;31;25;40;29;29;34;30;26;32;24;20;28;29;17;29;16;25;16;21;18;24;27;21;26;9;17;8;17;18;18;13;15;15;19;10;16;19;13;18;11;13;10;8;8;13;4;9;6;7;7;9;4;5;8;6;4;4;18
E01003648;Redbridge 012B;1,503;242;949;14;17;17;16;8;12;10;15;11;16;15;14;20;17;18;22;15;19;22;15;14;14;13;17;33;28;25;29;16;20;22;22;20;14;26;29;19;17;22;16;11;16;16;16;9;19;20;23;17;16;22;17;13;16;25;24;24;23;26;22;19;10;22;15;21;17;20;11;10;13;9;7;8;16;17;8;9;14;15;13;17;18;18;16;9;9;10;7;2;3;16
E01003649;Redbridge 012C;1,649;341;1058;24;15;16;16;11;27;21;33;20;26;16;26;18;21;20;31;16;16;19;22;19;15;30;24;31;29;25;20;27;15;27;20;21;17;23;28;24;13;22;17;17;17;28;31;23;28;21;24;16;31;14;27;20;21;16;26;19;24;20;18;25;20;20;17;15;25;17;19;12;14;9;14;14;13;6;9;7;9;7;7;4;10;9;5;7;3;2;7;3;3;15
E01003651;Redbridge 012D;1,497;259;972;9;13;14;13;11;13;18;12;22;16;19;19;23;23;14;20;20;12;17;13;24;21;21;33;36;33;20;23;20;23;16;20;15;13;12;11;16;17;22;16;17;15;15;16;18;27;30;17;18;17;20;30;21;17;31;28;24;19;18;22;16;13;14;22;13;18;15;24;23;13;13;6;8;11;7;10;12;6;5;12;4;4;4;5;8;8;5;8;9;4;24
E01003639;Redbridge 013A;2,039;454;1293;45;28;28;30;41;36;30;29;26;20;24;22;28;19;20;28;16;25;16;21;15;16;24;28;23;27;42;36;43;42;27;39;42;39;39;43;34;34;44;43;37;30;26;19;33;32;23;19;19;32;16;22;13;17;15;26;18;23;11;20;15;14;25;12;18;13;18;18;17;14;16;10;18;15;8;10;6;17;12;4;12;12;10;8;4;11;10;5;6;4;14
E01003640;Redbridge 013B;1,814;394;1189;24;28;31;23;28;19;25;25;21;18;23;23;32;23;23;28;23;31;35;17;24;17;23;31;21;24;18;34;25;27;22;25;32;32;29;26;25;20;34;24;34;25;25;25;26;20;31;30;34;27;36;24;30;24;19;13;15;20;16;15;14;18;10;14;25;13;17;17;18;16;15;14;10;6;8;13;7;7;9;7;7;4;5;10;5;3;1;4;4;1;10
E01003641;Redbridge 013C;1,642;353;1125;21;21;27;17;23;28;25;22;25;17;15;21;22;29;19;21;28;26;25;22;15;16;21;22;20;34;35;25;26;26;31;27;33;36;26;28;26;23;25;24;20;24;13;19;27;17;22;17;23;21;17;27;24;18;16;20;22;26;22;23;21;9;12;15;30;13;9;14;11;7;8;9;5;7;5;1;10;6;5;4;4;4;3;5;8;6;4;0;2;3;11
E01003642;Redbridge 013D;1,718;396;1132;23;25;23;28;17;25;18;28;15;32;27;27;17;35;30;26;34;39;28;21;21;28;29;20;37;21;22;27;21;16;27;24;24;19;19;20;18;22;20;29;26;25;25;23;25;25;24;26;23;19;32;31;31;25;19;13;18;18;22;16;20;13;15;19;13;11;9;10;16;10;12;6;10;7;8;10;9;11;7;3;10;6;5;3;5;2;1;6;3;2;8
E01003774;Redbridge 014A;1,818;282;1293;33;40;27;38;21;19;15;15;14;14;9;10;8;7;7;5;15;8;9;4;14;12;12;20;23;33;30;29;21;39;47;43;57;37;49;54;48;42;25;32;26;39;21;24;28;21;27;25;21;19;35;27;26;26;20;24;24;20;18;18;21;15;17;24;24;17;8;12;18;15;7;10;14;4;8;12;10;11;2;13;12;8;5;9;9;9;7;3;8;5;7
E01003775;Redbridge 014B;1,930;358;1212;23;28;32;34;33;19;24;22;17;23;17;20;23;13;20;10;16;14;15;7;20;18;19;21;23;27;31;28;45;44;45;38;38;35;46;37;32;38;27;24;31;29;23;28;32;26;22;25;19;18;21;25;18;26;17;21;23;16;23;15;12;14;8;17;15;19;19;25;22;14;15;26;19;9;10;19;14;15;13;17;14;9;11;7;7;16;7;11;6;2;14
E01003776;Redbridge 014C;1,758;276;1108;33;26;13;25;23;15;17;15;18;16;12;10;15;13;14;11;19;8;13;13;7;9;25;16;13;40;29;22;42;43;41;34;38;39;36;39;37;34;33;28;24;21;21;33;20;16;24;19;22;11;17;21;22;15;24;18;11;20;13;9;9;14;18;15;13;8;12;16;20;13;15;13;11;18;6;18;12;15;6;10;10;12;17;13;9;19;10;10;11;10;60
E01003777;Redbridge 014D;1,832;250;1334;33;30;22;24;15;20;17;7;15;11;8;9;9;12;6;12;11;9;20;5;12;9;20;23;25;31;40;49;43;45;50;45;52;47;52;43;39;39;40;26;35;41;33;32;22;24;28;24;16;21;25;21;19;24;23;22;27;19;17;16;23;11;13;14;9;14;20;16;15;18;5;6;8;4;5;8;8;10;8;4;6;6;6;8;10;10;8;8;5;3;29
E01003778;Redbridge 014E;2,048;301;1467;35;29;26;22;18;17;16;10;19;12;13;20;13;17;17;17;16;17;21;17;15;25;20;23;26;34;49;60;30;69;46;46;51;55;57;47;56;42;37;32;37;46;26;36;45;30;28;23;17;30;24;19;23;24;15;16;9;18;13;11;24;17;18;9;18;15;18;8;19;20;19;8;9;7;10;6;4;4;10;9;16;12;7;5;8;6;7;9;8;1;35
E01003779;Redbridge 014F;1,630;261;983;20;15;26;17;22;19;16;21;16;15;14;12;16;11;11;10;4;11;4;6;7;5;9;11;14;24;21;21;15;29;26;36;25;23;28;36;32;44;39;29;26;29;19;17;21;19;23;27;16;19;29;16;22;25;25;11;19;14;16;19;12;14;10;13;23;15;20;17;23;15;11;21;21;14;7;15;18;15;23;13;8;15;12;6;11;9;11;6;9;12;39
E01003780;Redbridge 014G;1,558;290;988;12;18;11;17;13;16;16;21;19;21;16;24;21;20;22;23;25;18;17;16;14;16;23;23;14;26;20;21;16;17;16;17;15;11;14;17;11;13;17;14;20;19;16;19;22;21;21;23;26;19;19;20;27;35;29;27;20;24;22;27;27;32;17;23;22;17;20;14;14;18;19;20;17;13;21;11;8;9;6;10;5;9;3;3;8;5;11;2;2;4;11
E01003647;Redbridge 015A;1,861;362;1271;30;24;22;21;24;25;19;20;32;23;21;19;21;18;19;24;34;29;29;17;16;17;24;18;25;31;39;32;32;48;44;48;45;30;41;35;32;34;32;34;21;24;17;25;18;18;16;17;16;18;37;33;26;20;20;22;13;26;13;23;16;21;18;13;14;10;8;13;17;16;9;10;8;6;8;10;13;7;6;8;7;8;8;12;2;6;4;3;5;5;19
E01003650;Redbridge 015B;1,495;292;896;11;16;18;22;28;18;21;20;18;17;16;18;19;23;16;11;13;20;18;19;8;14;14;11;17;20;11;25;22;21;15;15;19;19;21;29;26;27;24;15;21;15;24;17;17;20;24;22;22;18;13;17;19;17;24;20;16;15;19;8;19;17;16;18;15;16;16;17;21;8;11;22;14;3;10;13;11;17;9;10;10;15;7;8;9;10;6;10;3;2;29
E01003652;Redbridge 015C;1,586;370;1026;28;17;20;29;18;27;18;17;16;21;23;27;32;27;22;28;20;28;27;11;21;33;24;35;24;22;19;23;13;23;14;26;15;21;24;23;17;20;20;19;22;26;23;24;20;12;23;18;14;20;30;31;22;28;21;21;18;23;24;16;15;13;12;17;11;13;13;9;15;7;10;9;14;12;7;4;4;5;5;3;8;4;7;4;3;4;4;4;6;2;14
E01003653;Redbridge 015D;1,619;351;1062;28;26;31;22;23;16;16;18;23;23;22;19;24;18;22;20;16;14;22;13;21;14;14;15;19;19;23;40;27;28;39;36;45;32;40;29;32;34;26;32;28;18;23;16;26;12;24;16;23;21;13;14;11;26;16;12;14;15;12;12;18;13;14;15;20;13;11;11;13;8;5;4;14;5;15;7;9;9;6;10;8;6;8;9;7;5;9;1;5;1;7
E01003638;Redbridge 017A;1,687;315;1101;23;15;22;11;28;18;22;20;18;20;23;18;16;19;20;22;26;29;29;19;28;21;25;27;34;37;31;21;37;29;23;21;18;20;15;24;22;16;26;27;27;25;27;19;16;13;26;17;20;21;22;24;25;17;19;24;15;16;18;19;18;17;13;16;22;21;10;12;15;11;16;14;16;16;12;3;10;18;10;4;11;5;5;8;7;12;7;6;4;3;15
E01003643;Redbridge 017B;1,995;487;1212;37;35;41;33;35;37;38;25;34;29;21;23;30;21;22;26;24;31;22;13;31;16;20;22;32;25;25;25;20;18;35;26;39;35;25;21;33;26;26;35;42;23;27;27;27;32;22;30;22;24;32;26;21;27;18;26;18;23;13;19;26;9;13;22;18;11;11;20;14;12;7;15;18;11;12;15;10;18;5;12;13;11;8;16;6;8;3;8;3;4;25
E01003644;Redbridge 017C;1,590;349;1035;20;15;22;24;23;22;22;26;33;25;12;27;15;19;14;30;20;26;19;17;11;20;21;25;22;18;22;13;20;19;27;30;27;22;31;33;21;33;34;22;22;20;20;19;24;25;11;15;21;18;16;26;23;22;18;22;16;16;16;18;15;25;26;14;14;14;10;17;17;9;14;11;10;8;8;10;7;6;6;10;1;5;8;8;3;6;2;3;3;2;8
E01003645;Redbridge 017D;2,808;702;1868;48;48;70;51;55;52;46;44;46;34;42;35;33;42;26;30;26;32;25;23;26;29;31;28;44;38;42;68;51;60;56;58;56;80;66;78;66;76;56;63;44;36;44;35;42;28;44;33;44;33;33;25;22;22;29;27;15;18;20;15;21;17;11;22;10;15;26;17;13;10;9;15;6;9;14;9;9;5;3;6;10;3;4;7;10;5;5;4;7;5;12
E01003789;Redbridge 018A;1,452;221;978;19;20;20;18;12;17;14;10;18;12;8;14;7;11;14;7;12;13;12;5;8;12;27;19;26;18;27;32;38;24;22;27;28;20;25;22;29;23;23;21;19;29;19;14;16;19;22;21;16;21;21;25;18;25;16;23;17;14;18;13;12;14;15;13;25;19;14;18;20;10;10;7;13;5;11;6;8;15;12;7;7;14;5;7;7;4;8;5;4;2;15
E01003794;Redbridge 018B;1,518;370;918;29;26;31;30;21;28;22;28;24;17;19;28;16;17;11;23;24;17;15;14;8;10;16;9;14;20;15;17;13;17;13;20;24;18;32;23;24;31;19;23;27;29;24;20;30;18;17;19;27;27;19;19;23;16;7;19;12;23;16;14;18;13;12;14;19;15;14;21;19;14;9;6;9;3;7;9;7;11;6;3;12;9;7;6;7;7;7;2;4;1;15
E01003795;Redbridge 018C;1,227;252;760;15;15;17;15;17;14;25;17;21;20;15;15;12;10;11;13;12;15;15;12;9;11;12;9;18;17;7;11;10;10;14;11;10;15;16;15;19;9;16;19;22;23;17;16;22;15;15;28;21;24;16;19;22;16;22;19;12;8;18;17;18;12;20;13;13;12;10;17;14;9;15;12;9;6;7;12;11;9;10;7;5;9;6;2;2;7;3;1;1;6;13
E01003796;Redbridge 018D;1,577;309;1009;21;20;13;20;26;14;17;22;23;19;14;20;25;21;11;23;19;19;21;9;13;10;23;23;20;18;14;23;26;22;24;20;17;22;14;27;31;23;23;22;17;30;27;27;29;16;22;26;14;24;36;23;23;20;26;17;20;20;12;18;23;12;18;12;14;18;21;16;23;8;12;16;17;11;10;5;7;10;4;4;14;8;4;5;8;4;0;7;2;3;22
E01003661;Redbridge 019A;2,118;491;1373;26;33;34;37;28;33;27;36;28;25;37;30;35;23;28;31;31;28;25;30;20;23;28;33;36;37;34;36;37;31;28;36;20;34;30;43;29;29;37;39;30;32;19;33;25;19;25;28;26;24;32;31;33;28;28;25;21;23;16;7;30;30;19;26;9;14;16;6;15;13;8;11;7;6;13;15;7;12;8;12;8;9;8;8;7;9;7;6;9;2;18
E01003662;Redbridge 019B;2,157;510;1475;40;44;35;50;35;37;31;26;29;41;25;19;17;22;24;35;29;28;48;23;21;17;34;35;26;39;41;37;55;44;40;54;42;48;59;32;30;25;27;36;38;30;25;31;45;23;23;37;26;31;25;33;18;28;22;22;21;24;22;17;14;14;13;7;16;11;6;7;10;3;4;5;6;7;8;6;10;4;10;7;4;13;5;5;5;12;7;3;6;4;4
E01003663;Redbridge 019C;1,946;453;1136;20;31;22;28;19;29;25;32;28;29;36;31;28;32;30;33;36;26;21;21;22;13;25;23;21;19;17;22;15;15;28;23;27;27;31;23;30;25;25;25;28;26;20;28;26;27;20;33;37;27;22;17;18;21;15;39;25;20;21;21;8;16;15;22;24;11;12;7;12;11;7;8;9;7;8;15;15;11;13;15;12;16;18;25;12;10;13;17;17;13;43
E01003664;Redbridge 019D;1,882;486;1214;16;26;22;20;22;38;44;42;50;47;21;26;26;22;33;31;26;39;26;20;17;20;26;22;25;37;35;36;26;30;32;22;27;19;30;19;19;26;25;22;31;25;33;28;26;26;29;27;26;29;24;28;22;21;27;21;27;21;25;23;15;17;11;13;13;14;13;14;12;8;7;2;10;4;6;9;7;8;7;4;2;9;4;5;6;3;9;2;4;6;7
E01003665;Redbridge 019E;1,727;438;1091;23;25;24;26;25;25;36;35;28;28;27;29;23;28;33;23;31;21;34;24;23;20;23;23;24;22;17;21;19;22;20;23;27;18;18;18;28;29;26;21;26;22;31;29;28;25;17;28;17;31;43;34;25;20;21;21;21;16;13;14;8;10;14;14;11;13;8;12;14;7;9;7;7;7;8;9;11;9;7;14;6;5;4;5;2;3;8;5;5;6;7
E01003666;Redbridge 019F;2,819;803;1859;69;68;71;78;74;64;58;57;40;31;49;31;32;30;22;29;26;28;26;17;41;37;44;31;48;43;36;61;47;44;64;54;53;58;76;70;52;62;47;57;59;29;48;55;42;23;30;52;30;32;27;28;39;29;41;28;29;21;17;10;18;16;12;17;5;7;11;9;10;13;11;8;5;2;4;10;8;4;7;10;2;5;2;3;6;2;4;2;1;0;11
E01033590;Redbridge 019H;1,274;375;847;26;37;29;41;31;27;27;21;18;17;21;26;11;12;16;15;10;12;11;19;16;10;16;21;26;26;25;35;34;21;25;31;29;33;23;35;38;28;38;26;16;15;18;14;14;10;15;14;13;11;16;10;18;15;8;7;5;6;6;2;9;4;5;4;4;6;3;6;4;6;1;0;2;2;1;3;3;2;0;1;0;1;3;0;1;1;0;1;1;1;3
E01033592;Redbridge 019I;2,126;510;1448;34;37;36;35;31;33;35;31;37;24;39;29;29;35;25;20;32;31;29;15;27;23;33;28;28;44;37;45;40;35;32;27;33;44;36;37;39;46;36;43;39;28;35;31;28;39;37;29;21;30;28;24;27;25;29;27;23;10;13;15;20;20;15;18;17;11;11;11;15;10;8;6;6;3;8;7;5;5;6;8;8;7;6;2;2;6;4;5;3;2;3
E01003751;Redbridge 020A;2,035;507;1295;36;32;36;37;37;21;25;27;29;34;28;37;25;29;43;31;41;25;38;25;17;24;24;24;30;29;31;34;27;30;36;44;31;36;36;27;30;22;17;25;23;35;27;28;24;25;23;27;29;29;34;34;35;21;23;18;19;21;12;19;15;18;16;19;18;16;15;14;14;13;10;11;6;12;6;8;14;9;8;6;11;12;8;6;9;9;2;1;4;3;6
E01003753;Redbridge 020B;2,050;537;1328;22;41;29;46;39;34;25;30;36;25;37;35;41;36;24;37;26;23;27;26;24;23;26;27;20;34;31;37;37;35;31;28;44;29;34;30;38;28;24;37;31;39;35;41;33;31;24;33;19;24;25;20;26;30;32;22;21;11;23;12;19;13;13;15;17;11;9;9;8;12;11;17;9;5;8;15;9;11;6;5;2;6;9;8;5;2;0;1;0;0;7
E01003754;Redbridge 020C;1,724;368;1114;17;20;18;17;16;25;24;22;21;36;21;19;31;25;31;25;29;36;33;26;20;22;20;25;28;18;19;30;27;23;24;18;27;19;25;19;16;14;17;21;28;28;20;31;29;26;33;22;24;24;7;18;20;13;23;21;23;26;23;18;19;18;19;21;24;15;13;14;9;10;9;14;15;8;10;9;8;14;12;6;6;7;7;4;6;5;8;6;2;10;15
E01003757;Redbridge 020D;2,173;590;1398;36;26;34;36;48;39;33;45;34;33;29;45;38;42;32;40;29;37;30;23;30;32;28;24;37;44;37;47;39;39;34;46;28;37;35;28;37;39;42;31;31;28;20;21;40;35;31;19;21;38;27;20;17;19;23;17;16;11;14;24;27;11;14;19;22;13;17;12;11;12;10;7;8;1;10;5;8;8;11;11;4;7;8;7;7;2;0;1;0;2;3
E01003769;Redbridge 022A;1,749;420;1192;35;32;41;42;37;27;29;30;26;22;17;28;13;21;10;10;14;24;31;11;14;17;22;20;35;42;28;37;27;43;43;54;40;35;45;34;34;34;20;27;21;30;30;21;18;21;33;22;22;22;17;18;18;15;12;18;11;15;10;16;13;14;14;19;11;12;10;12;9;7;10;5;9;10;7;4;4;4;3;6;5;5;0;2;1;1;0;0;1;1;9
E01003770;Redbridge 022B;3,064;792;2056;63;38;48;57;59;54;48;45;39;46;65;39;60;47;46;38;44;36;41;33;48;46;38;54;56;53;38;47;45;54;59;55;53;61;60;59;74;69;65;57;51;60;41;48;57;42;46;47;35;34;37;28;30;22;30;31;27;26;26;20;16;15;18;14;10;8;12;16;9;8;10;9;9;16;9;7;8;6;5;7;8;4;6;2;2;5;11;3;3;4;29
E01003771;Redbridge 022C;2,068;614;1272;41;37;39;42;41;40;30;44;35;39;49;32;41;30;52;22;23;29;25;17;15;16;16;29;21;27;24;40;28;27;40;36;28;34;34;50;46;47;36;37;29;32;23;36;20;29;21;20;10;11;22;25;17;23;25;26;16;19;32;26;18;24;14;19;10;15;13;12;10;8;4;5;7;7;5;9;9;8;5;5;5;6;5;4;6;8;3;2;7;5;9
E01003773;Redbridge 022D;1,762;452;1130;40;14;37;34;33;20;30;29;27;26;31;25;31;29;18;28;27;19;22;19;16;15;18;28;17;30;25;26;23;21;35;36;40;35;32;30;38;35;27;30;17;25;23;30;22;14;30;19;31;30;20;22;18;19;13;12;20;15;10;12;12;15;17;20;20;20;9;10;9;12;12;9;6;7;5;7;11;7;7;2;5;6;5;4;7;4;5;0;2;2;7
E01003752;Redbridge 023A;2,813;558;1976;50;43;35;38;34;43;28;30;26;32;28;29;40;33;30;39;35;27;37;26;28;30;30;33;58;67;50;64;77;65;78;92;76;67;75;52;54;42;52;41;43;40;31;45;28;37;31;40;30;23;20;17;30;32;26;33;28;30;29;30;13;22;26;16;20;29;18;13;19;19;21;11;13;9;14;9;13;8;8;15;8;2;7;9;2;2;4;2;4;3;17
E01003755;Redbridge 023B;2,116;570;1342;31;26;27;31;27;29;43;31;39;43;39;46;35;39;46;38;42;33;23;18;27;20;25;30;27;24;29;29;35;30;25;23;24;28;30;26;30;34;24;37;44;26;35;36;28;33;26;33;39;38;36;27;31;26;27;19;28;28;23;19;13;18;13;16;7;13;12;8;9;7;12;9;9;5;12;12;5;6;6;14;9;9;8;8;8;5;1;3;3;3;8
E01003756;Redbridge 023C;2,178;511;1416;33;38;28;18;35;29;27;28;28;27;36;38;36;38;31;41;32;43;40;25;23;32;32;28;40;37;38;29;36;27;35;27;31;22;36;31;25;29;33;28;33;29;34;21;35;30;30;40;32;20;25;34;15;27;24;37;33;25;30;21;15;18;16;16;17;22;11;22;15;12;13;12;7;17;12;9;7;14;10;14;8;6;7;3;5;0;7;1;6;2;9
E01003758;Redbridge 023D;2,833;935;1767;55;48;76;53;66;80;71;73;62;69;49;52;59;45;41;36;34;34;41;25;20;33;42;28;43;41;62;51;55;58;59;40;46;40;65;53;47;48;53;56;39;46;33;45;43;39;20;31;29;20;33;24;30;23;25;28;28;22;14;17;26;25;15;18;20;8;9;9;7;9;9;12;11;1;2;5;8;6;7;1;5;0;1;2;2;3;1;1;5;2;5
E01003766;Redbridge 024A;1,916;394;1311;19;23;23;29;23;20;20;32;17;27;28;29;32;22;29;21;24;22;22;20;27;29;21;26;30;35;40;36;52;42;41;47;34;40;39;38;28;25;26;28;20;21;25;17;20;22;37;23;21;28;17;21;24;21;17;23;20;24;28;24;15;22;18;20;11;14;20;14;13;9;6;13;10;20;7;9;14;8;7;6;5;4;5;2;6;3;1;3;1;3;8
E01003767;Redbridge 024B;1,955;495;1285;32;36;29;28;31;41;31;30;32;33;30;34;27;27;29;25;19;28;27;31;14;26;24;24;26;45;27;35;36;41;41;37;39;36;33;45;39;39;41;44;26;26;34;21;22;29;27;21;21;24;22;20;14;15;12;21;16;13;17;15;21;16;14;12;9;18;14;12;10;10;10;11;4;9;6;10;5;5;7;2;7;4;5;6;6;2;1;0;1;4;6
